date,product,product_original,unit_of_measurement,unit_of_measurement_original,min_crc,max_crc,mode_crc,avg_crc,min_dollars,max_dollars,mode_dollars,avg_dollars
2020-04-13,Grapes (from Chile),Uva globo de Chile,Box (8.2 kg),Caja (8.2 kg),15000.0,17000.0,16000.0,16000.0,25.0,28.333333333333332,26.666666666666668,26.666666666666668
2020-04-13,Grapes (from Peru),Uva globo de Perú,Box (8.2 kg),Caja (8.2 kg),14000.0,16000.0,15000.0,15000.0,23.333333333333332,26.666666666666668,25.0,25.0
2020-04-13,Green Beans,Vainica,Kilo,Kilo,500.0,600.0,500.0,525.0,0.8333333333333334,1.0,0.8333333333333334,0.875
2020-04-13,Yucca / Casava,Yuca parafinada,Kilo,Kilo,250.0,300.0,250.0,261.11,0.4166666666666667,0.5,0.4166666666666667,0.43518333333333337
2020-04-13,Carrot (Premium),Zanahoria primera,Mesh (45 kg),Malla (45 kg),7000.0,9000.0,8000.0,8066.67,11.666666666666666,15.0,13.333333333333334,13.44445
2020-04-14,Hall Avocado,Aguacate criollo,Unit,Unidad,300.0,600.0,400.0,416.67,0.5,1.0,0.6666666666666666,0.69445
2020-04-14,Garlic (from China),Ajo de China,Box (10 kg),Caja (10 kg),19000.0,20000.0,19000.0,19125.0,31.666666666666668,33.333333333333336,31.666666666666668,31.875
2020-04-14,Green celery,Apio verde (mata),Plant,Mata,800.0,1000.0,1000.0,955.56,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.5926
2020-04-14,Kabocha Squash / Pumpkin,Ayote sazón,Kilo,Kilo,400.0,450.0,400.0,404.55,0.6666666666666666,0.75,0.6666666666666666,0.67425
2020-04-14,Creole Ripe Banana,Banano maduro criollo,Unit,Unidad,25.0,30.0,30.0,29.0,0.041666666666666664,0.05,0.05,0.04833333333333333
2020-04-14,Ripe Banana (Export Rejection),Banano maduro rechazo de exportación,Box,Caja,2200.0,2300.0,2300.0,2280.0,3.6666666666666665,3.8333333333333335,3.8333333333333335,3.8
2020-04-14,Green Banana (Export Rejection),Banano verde rechazo de exportación,Box,Caja,2200.0,2300.0,2300.0,2280.0,3.6666666666666665,3.8333333333333335,3.8333333333333335,3.8
2020-04-14,Broccoli,Brócoli,Kilo,Kilo,600.0,800.0,700.0,710.0,1.0,1.3333333333333333,1.1666666666666667,1.1833333333333333
2020-04-14,Sweet Potato,Camote,Kilo,Kilo,400.0,450.0,400.0,417.5,0.6666666666666666,0.75,0.6666666666666666,0.6958333333333333
2020-04-14,Yellow Dried Onion (Big Package),Cebolla seca amarilla burra,Kilo,Kilo,400.0,400.0,400.0,400.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
2020-04-14,Yellow Dried Onion (Single),Cebolla seca amarilla suelta,Kilo,Kilo,380.0,400.0,400.0,397.14,0.6333333333333333,0.6666666666666666,0.6666666666666666,0.6618999999999999
2020-04-14,Yellow Braid Dried Onion,Cebolla seca amarilla trenza,Kilo,Kilo,380.0,400.0,400.0,395.0,0.6333333333333333,0.6666666666666666,0.6666666666666666,0.6583333333333333
2020-04-14,Purple Dried Onion,Cebolla seca morada,Kilo,Kilo,750.0,800.0,750.0,756.25,1.25,1.3333333333333333,1.25,1.2604166666666667
2020-04-14,Creole Tender Chayote,Chayote tierno criollo,Java,Java,10000.0,15000.0,13000.0,12800.0,16.666666666666668,25.0,21.666666666666668,21.333333333333332
2020-04-14,Quelite Tender Chayote,Chayote tierno quelite,Java,Java,7000.0,10000.0,8000.0,8166.67,11.666666666666666,16.666666666666668,13.333333333333334,13.611116666666668
2020-04-14,Cauliflower,Coliflor,Unit,Unidad,600.0,700.0,600.0,622.22,1.0,1.1666666666666667,1.0,1.0370333333333335
2020-04-14,Coriander,Culantro castilla,Roll of 10 rolls,Rollo de 10 rollitos,600.0,700.0,700.0,688.89,1.0,1.1666666666666667,1.1666666666666667,1.14815
2020-04-14,Elote Corn,Elote,Unit,Unidad,120.0,150.0,120.0,127.5,0.2,0.25,0.2,0.2125
2020-04-14,Ginger,Jenjibre,Kilo,Kilo,1500.0,2000.0,1800.0,1821.43,2.5,3.3333333333333335,3.0,3.0357166666666666
2020-04-14,American Lettuce,Lechuga Americana,Unit,Unidad,180.0,200.0,200.0,196.67,0.3,0.3333333333333333,0.3333333333333333,0.3277833333333333
2020-04-14,Lime Mandarin (Lemon),Limón mandarina,Unit,Unidad,120.0,130.0,120.0,122.86,0.2,0.21666666666666667,0.2,0.20476666666666665
2020-04-14,Lime,Limón mesino,Unit,Unidad,160.0,180.0,170.0,170.0,0.26666666666666666,0.3,0.2833333333333333,0.2833333333333333
2020-04-14,Large Cavallini Manga (Mango),Manga grande Cavallini,Plastic box (17.5 kg),Caja plástica (17.5 kg),4000.0,5000.0,4000.0,4285.71,6.666666666666667,8.333333333333334,6.666666666666667,7.14285
2020-04-14,Haden Big Manga (Mango),Manga grande Haden,Plastic box (17.5 kg),Caja plástica (17.5 kg),3000.0,3500.0,3000.0,3100.0,5.0,5.833333333333333,5.0,5.166666666666667
2020-04-14,Tommy Large Manga (Mango),Manga grande Tommy,Plastic box (17.5 kg),Caja plástica (17.5 kg),4000.0,5000.0,4000.0,4166.67,6.666666666666667,8.333333333333334,6.666666666666667,6.94445
2020-04-14,Irwin Small Manga (Mango),Manga pequeña Irwin,Plastic box (17.5 kg),Caja plástica (17.5 kg),3500.0,4000.0,4000.0,3833.33,5.833333333333333,6.666666666666667,6.666666666666667,6.388883333333333
2020-04-14,Blackberry Small Manga (Mango),Manga pequeña Mora,Plastic box (17.5 kg),Caja plástica (17.5 kg),4000.0,5000.0,5000.0,4666.67,6.666666666666667,8.333333333333334,8.333333333333334,7.777783333333334
2020-04-14,Cantaloupe Melon,Melón Cantaloupe,Kilo,Kilo,650.0,700.0,700.0,690.0,1.0833333333333333,1.1666666666666667,1.1666666666666667,1.15
2020-04-14,Caribbean Melon (Export Rejection),Melón Caribbean rechazo de exportación,Kilo,Kilo,250.0,300.0,300.0,291.67,0.4166666666666667,0.5,0.5,0.4861166666666667
2020-04-14,Yam Root,Ñampí,Kilo,Kilo,600.0,700.0,700.0,671.43,1.0,1.1666666666666667,1.1666666666666667,1.1190499999999999
2020-04-14,Sweet Orange,Naranja dulce,Unit,Unidad,60.0,80.0,70.0,70.0,0.1,0.13333333333333333,0.11666666666666667,0.11666666666666667
2020-04-14,Yellow Potato,Papa amarilla,Mesh (45 kg),Malla (45 kg),31000.0,32000.0,32000.0,31750.0,51.666666666666664,53.333333333333336,53.333333333333336,52.916666666666664
2020-04-14,White Potato,Papa blanca,Mesh (45 kg),Malla (45 kg),29000.0,31000.0,30000.0,30111.11,48.333333333333336,51.666666666666664,50.0,50.185183333333335
2020-04-14,Hybrid Papaya,Papaya híbrida,Kilo,Kilo,300.0,350.0,350.0,341.67,0.5,0.5833333333333334,0.5833333333333334,0.56945
2020-04-14,Cucumber,Pepino,Kilo,Kilo,200.0,250.0,250.0,233.33,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.38888333333333336
2020-04-14,Pineapple (Large),Piña - grande,Unit,Unidad,500.0,600.0,600.0,587.5,0.8333333333333334,1.0,1.0,0.9791666666666666
2020-04-14,Pineapple (Medium),Piña - mediana,Unit,Unidad,350.0,400.0,400.0,388.89,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.64815
2020-04-14,Pineapple (small),Piña - pequeña,Unit,Unidad,250.0,300.0,300.0,291.67,0.4166666666666667,0.5,0.5,0.4861166666666667
2020-04-14,Ripe Plantain,Plátano maduro,Unit,Unidad,130.0,150.0,140.0,142.0,0.21666666666666667,0.25,0.23333333333333334,0.23666666666666666
2020-04-14,Green Plantain,Plátano verde,Unit,Unidad,130.0,150.0,140.0,140.0,0.21666666666666667,0.25,0.23333333333333334,0.23333333333333334
2020-04-14,Beet,Remolacha,Unit,Unidad,200.0,250.0,250.0,242.86,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.40476666666666666
2020-04-14,Purple Cabbage,Repollo morado,Kilo,Kilo,700.0,800.0,800.0,783.33,1.1666666666666667,1.3333333333333333,1.3333333333333333,1.30555
2020-04-14,Green Cabbage,Repollo verde,Kilo,Kilo,300.0,350.0,350.0,331.25,0.5,0.5833333333333334,0.5833333333333334,0.5520833333333334
2020-04-14,Field watermelon (Large),Sandía de campo - grande,Kilo,Kilo,200.0,300.0,250.0,250.0,0.3333333333333333,0.5,0.4166666666666667,0.4166666666666667
2020-04-14,Field watermelon (Medium),Sandía de campo - mediana,Kilo,Kilo,150.0,200.0,150.0,160.0,0.25,0.3333333333333333,0.25,0.26666666666666666
2020-04-14,Taro,Tiquisque,Kilo,Kilo,600.0,700.0,600.0,621.43,1.0,1.1666666666666667,1.0,1.0357166666666666
2020-04-14,Tomato (Premium),Tomate primera,Plastic box (18 kg),Caja plástica (18 kg),8000.0,9000.0,8000.0,8300.0,13.333333333333334,15.0,13.333333333333334,13.833333333333334
2020-04-14,Tomato (Regular),Tomate segunda,Plastic box (18 kg),Caja plástica (18 kg),7000.0,8000.0,7000.0,7125.0,11.666666666666666,13.333333333333334,11.666666666666666,11.875
2020-04-14,Tomato (Small),Tomate tercera,Plastic box (18 kg),Caja plástica (18 kg),5000.0,6000.0,6000.0,5750.0,8.333333333333334,10.0,10.0,9.583333333333334
2020-04-14,Green Beans,Vainica,Kilo,Kilo,500.0,600.0,500.0,525.0,0.8333333333333334,1.0,0.8333333333333334,0.875
2020-04-14,Yucca / Casava,Yuca parafinada,Kilo,Kilo,250.0,270.0,250.0,255.33,0.4166666666666667,0.45,0.4166666666666667,0.42555000000000004
2020-04-14,Carrot (Premium),Zanahoria primera,Mesh (45 kg),Malla (45 kg),7000.0,9000.0,8000.0,7875.0,11.666666666666666,15.0,13.333333333333334,13.125
2020-04-15,Hall Avocado,Aguacate criollo,Unit,Unidad,400.0,600.0,400.0,475.0,0.6666666666666666,1.0,0.6666666666666666,0.7916666666666666
2020-04-15,Super Extra Hass avocado (from Chile),Aguacate Hass de Chile  - super extra,Box (10 kg),Caja (10 kg),29000.0,30000.0,30000.0,29666.67,48.333333333333336,50.0,50.0,49.444449999999996
2020-04-15,Supreme Hass avocado (from Chile),Aguacate Hass de Chile - supremo,Box (10 kg),Caja (10 kg),30000.0,30000.0,30000.0,30000.0,50.0,50.0,50.0,50.0
2020-04-15,Hass avocado (from Costa Rica),Aguacate Hass de Costa Rica,Kilo,Kilo,2600.0,2700.0,2600.0,2620.0,4.333333333333333,4.5,4.333333333333333,4.366666666666666
2020-04-15,Super Extra Avocado Hass (from Guatemala),Aguacate Hass Guatemala Super Extra,Box (10 kg),Caja (10 kg),25000.0,25000.0,25000.0,25000.0,41.666666666666664,41.666666666666664,41.666666666666664,41.666666666666664
2020-04-15,Supreme Avocado Hass (from Guatemala),Aguacate Hass Guatemala Supremo,Box (10 kg),Caja (10 kg),25000.0,26000.0,25000.0,25333.33,41.666666666666664,43.333333333333336,41.666666666666664,42.22221666666667
2020-04-15,Garlic (from China),Ajo de China,Box (10 kg),Caja (10 kg),18500.0,20000.0,19000.0,19214.29,30.833333333333332,33.333333333333336,31.666666666666668,32.02381666666667
2020-04-15,Green celery,Apio verde (mata),Plant,Mata,800.0,1000.0,1000.0,960.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6
2020-04-15,Kabocha Squash / Pumpkin,Ayote sazón,Kilo,Kilo,400.0,450.0,400.0,409.38,0.6666666666666666,0.75,0.6666666666666666,0.6823
2020-04-15,Squash,Ayote tierno,Unit,Unidad,200.0,250.0,250.0,245.0,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.4083333333333333
2020-04-15,Creole Ripe Banana,Banano maduro criollo,Unit,Unidad,25.0,30.0,30.0,28.67,0.041666666666666664,0.05,0.05,0.04778333333333334
2020-04-15,Ripe Banana (Export Rejection),Banano maduro rechazo de exportación,Box,Caja,2000.0,2300.0,2300.0,2228.57,3.3333333333333335,3.8333333333333335,3.8333333333333335,3.714283333333334
2020-04-15,Green Banana (Export Rejection),Banano verde rechazo de exportación,Box,Caja,2000.0,2300.0,2300.0,2244.44,3.3333333333333335,3.8333333333333335,3.8333333333333335,3.7407333333333335
2020-04-15,Broccoli,Brócoli,Kilo,Kilo,600.0,700.0,700.0,657.14,1.0,1.1666666666666667,1.1666666666666667,1.0952333333333333
2020-04-15,Sweet Potato,Camote,Kilo,Kilo,400.0,450.0,400.0,415.0,0.6666666666666666,0.75,0.6666666666666666,0.6916666666666667
2020-04-15,Costa Rican Guava,Cas,Kilo,Kilo,700.0,800.0,750.0,750.0,1.1666666666666667,1.3333333333333333,1.25,1.25
2020-04-15,Yellow Dried Onion (Big Package),Cebolla seca amarilla burra,Kilo,Kilo,380.0,430.0,400.0,398.57,0.6333333333333333,0.7166666666666667,0.6666666666666666,0.6642833333333333
2020-04-15,Yellow Dried Onion (Single),Cebolla seca amarilla suelta,Kilo,Kilo,380.0,400.0,400.0,391.11,0.6333333333333333,0.6666666666666666,0.6666666666666666,0.65185
2020-04-15,Yellow Braid Dried Onion,Cebolla seca amarilla trenza,Kilo,Kilo,380.0,400.0,400.0,391.11,0.6333333333333333,0.6666666666666666,0.6666666666666666,0.65185
2020-04-15,Purple Dried Onion,Cebolla seca morada,Kilo,Kilo,600.0,800.0,700.0,714.29,1.0,1.3333333333333333,1.1666666666666667,1.1904833333333333
2020-04-15,Creole Tender Chayote,Chayote tierno criollo,Java,Java,10000.0,12000.0,10000.0,10400.0,16.666666666666668,20.0,16.666666666666668,17.333333333333332
2020-04-15,Quelite Tender Chayote,Chayote tierno quelite,Java,Java,7000.0,10000.0,8000.0,8181.82,11.666666666666666,16.666666666666668,13.333333333333334,13.636366666666666
2020-04-15,Sweet Chili (Premium),Chile dulce primera,Plastic box,Caja plástica,15000.0,17000.0,16000.0,16000.0,25.0,28.333333333333332,26.666666666666668,26.666666666666668
2020-04-15,Sweet Chili (Regular),Chile dulce segunda,Plastic box,Caja plástica,11000.0,13000.0,12000.0,12000.0,18.333333333333332,21.666666666666668,20.0,20.0
2020-04-15,Sweet Chili (Small),Chile dulce tercera,Plastic box,Caja plástica,5000.0,7000.0,6000.0,6125.0,8.333333333333334,11.666666666666666,10.0,10.208333333333334
2020-04-15,Cauliflower,Coliflor,Unit,Unidad,600.0,700.0,600.0,642.86,1.0,1.1666666666666667,1.0,1.0714333333333335
2020-04-15,Coriander,Culantro castilla,Roll of 10 rolls,Rollo de 10 rollitos,600.0,800.0,700.0,700.0,1.0,1.3333333333333333,1.1666666666666667,1.1666666666666667
2020-04-15,Elote Corn,Elote,Unit,Unidad,100.0,120.0,120.0,115.0,0.16666666666666666,0.2,0.2,0.19166666666666668
2020-04-15,Strawberry (1 Kg),Fresa (1 Kg),Basket (1 Kg),Canasta (1 Kg),2200.0,2500.0,2200.0,2275.0,3.6666666666666665,4.166666666666667,3.6666666666666665,3.7916666666666665
2020-04-15,Sweet Passion Fruit (Premium),Granadilla primera,Unit,Unidad,130.0,150.0,150.0,143.33,0.21666666666666667,0.25,0.25,0.23888333333333336
2020-04-15,Sweet Passion Fruit (Regular),Granadilla segunda,Unit,Unidad,80.0,100.0,100.0,96.0,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.16
2020-04-15,Ginger,Jenjibre,Kilo,Kilo,1700.0,2000.0,1800.0,1814.29,2.8333333333333335,3.3333333333333335,3.0,3.023816666666667
2020-04-15,American Lettuce,Lechuga Americana,Unit,Unidad,180.0,200.0,200.0,196.0,0.3,0.3333333333333333,0.3333333333333333,0.32666666666666666
2020-04-15,Lime Mandarin (Lemon),Limón mandarina,Unit,Unidad,120.0,140.0,140.0,135.0,0.2,0.23333333333333334,0.23333333333333334,0.225
2020-04-15,Lime,Limón mesino,Unit,Unidad,120.0,150.0,140.0,138.57,0.2,0.25,0.23333333333333334,0.23095
2020-04-15,Large Cavallini Manga (Mango),Manga grande Cavallini,Plastic box (17.5 kg),Caja plástica (17.5 kg),4000.0,5000.0,4000.0,4333.33,6.666666666666667,8.333333333333334,6.666666666666667,7.222216666666666
2020-04-15,Haden Big Manga (Mango),Manga grande Haden,Plastic box (17.5 kg),Caja plástica (17.5 kg),2500.0,3000.0,3000.0,2875.0,4.166666666666667,5.0,5.0,4.791666666666667
2020-04-15,Tommy Large Manga (Mango),Manga grande Tommy,Plastic box (17.5 kg),Caja plástica (17.5 kg),4000.0,5000.0,4000.0,4285.71,6.666666666666667,8.333333333333334,6.666666666666667,7.14285
2020-04-15,Irwin Small Manga (Mango),Manga pequeña Irwin,Plastic box (17.5 kg),Caja plástica (17.5 kg),3000.0,3500.0,3000.0,3125.0,5.0,5.833333333333333,5.0,5.208333333333333
2020-04-15,Royal Gala Apple,Manzana Gala,Box (80-100 units),Caja (80-100 und),25000.0,27000.0,25000.0,25666.67,41.666666666666664,45.0,41.666666666666664,42.77778333333333
2020-04-15,Red apple,Manzana Roja,Box (80-100 units),Caja (80-100 und),20000.0,22000.0,21000.0,21000.0,33.333333333333336,36.666666666666664,35.0,35.0
2020-04-15,Passion fruit,Maracuyá,Kilo,Kilo,700.0,800.0,800.0,780.0,1.1666666666666667,1.3333333333333333,1.3333333333333333,1.3
2020-04-15,Cantaloupe Melon,Melón Cantaloupe,Kilo,Kilo,600.0,700.0,600.0,637.5,1.0,1.1666666666666667,1.0,1.0625
2020-04-15,Caribbean Melon (Export Rejection),Melón Caribbean rechazo de exportación,Kilo,Kilo,200.0,250.0,250.0,237.5,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.3958333333333333
2020-04-15,Fresh Blackberry,Mora fresca,Kilo,Kilo,1100.0,1200.0,1200.0,1171.43,1.8333333333333333,2.0,2.0,1.9523833333333334
2020-04-15,Yam Root,Ñampí,Kilo,Kilo,600.0,700.0,700.0,680.0,1.0,1.1666666666666667,1.1666666666666667,1.1333333333333333
2020-04-15,Sweet Orange,Naranja dulce,Unit,Unidad,50.0,70.0,70.0,63.75,0.08333333333333333,0.11666666666666667,0.11666666666666667,0.10625
2020-04-15,Yellow Potato,Papa amarilla,Mesh (45 kg),Malla (45 kg),35000.0,40000.0,38000.0,37900.0,58.333333333333336,66.66666666666667,63.333333333333336,63.166666666666664
2020-04-15,White Potato,Papa blanca,Mesh (45 kg),Malla (45 kg),33000.0,36000.0,34000.0,34333.33,55.0,60.0,56.666666666666664,57.22221666666667
2020-04-15,Creole Papaya,Papaya criolla,Kilo,Kilo,350.0,400.0,400.0,387.5,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.6458333333333334
2020-04-15,Hybrid Papaya,Papaya híbrida,Kilo,Kilo,300.0,400.0,400.0,375.0,0.5,0.6666666666666666,0.6666666666666666,0.625
2020-04-15,Cucumber,Pepino,Kilo,Kilo,200.0,250.0,200.0,205.56,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.3426
2020-04-15,Pear (from Chile),Pera de Chile,Box (80-100 units),Caja (80-100 und),24000.0,26000.0,25000.0,25000.0,40.0,43.333333333333336,41.666666666666664,41.666666666666664
2020-04-15,Pear (from the United States),Pera de Estados Unidos,Box (80-100 units),Caja (80-100 und),26000.0,27000.0,26000.0,26200.0,43.333333333333336,45.0,43.333333333333336,43.666666666666664
2020-04-15,Pineapple (Large),Piña - grande,Unit,Unidad,500.0,600.0,550.0,550.0,0.8333333333333334,1.0,0.9166666666666666,0.9166666666666666
2020-04-15,Pineapple (Medium),Piña - mediana,Unit,Unidad,300.0,400.0,350.0,338.89,0.5,0.6666666666666666,0.5833333333333334,0.5648166666666666
2020-04-15,Pineapple (small),Piña - pequeña,Unit,Unidad,200.0,300.0,250.0,261.11,0.3333333333333333,0.5,0.4166666666666667,0.43518333333333337
2020-04-15,Ripe Plantain,Plátano maduro,Unit,Unidad,130.0,150.0,140.0,137.78,0.21666666666666667,0.25,0.23333333333333334,0.22963333333333333
2020-04-15,Green Plantain,Plátano verde,Unit,Unidad,130.0,150.0,140.0,137.78,0.21666666666666667,0.25,0.23333333333333334,0.22963333333333333
2020-04-15,Beet,Remolacha,Unit,Unidad,200.0,250.0,250.0,228.57,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.38095
2020-04-15,Purple Cabbage,Repollo morado,Kilo,Kilo,400.0,600.0,500.0,500.0,0.6666666666666666,1.0,0.8333333333333334,0.8333333333333334
2020-04-15,Green Cabbage,Repollo verde,Kilo,Kilo,250.0,300.0,300.0,287.5,0.4166666666666667,0.5,0.5,0.4791666666666667
2020-04-15,Field watermelon (Large),Sandía de campo - grande,Kilo,Kilo,300.0,350.0,350.0,335.0,0.5,0.5833333333333334,0.5833333333333334,0.5583333333333333
2020-04-15,Field watermelon (Medium),Sandía de campo - mediana,Kilo,Kilo,200.0,200.0,200.0,200.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-04-15,Zucchini,Suquini,Unit,Unidad,200.0,250.0,200.0,206.25,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.34375
2020-04-15,Taro,Tiquisque,Kilo,Kilo,600.0,700.0,600.0,622.22,1.0,1.1666666666666667,1.0,1.0370333333333335
2020-04-15,Tomato (Premium),Tomate primera,Plastic box (18 kg),Caja plástica (18 kg),8000.0,9000.0,9000.0,8777.78,13.333333333333334,15.0,15.0,14.629633333333334
2020-04-15,Tomato (Regular),Tomate segunda,Plastic box (18 kg),Caja plástica (18 kg),7000.0,8000.0,7000.0,7181.82,11.666666666666666,13.333333333333334,11.666666666666666,11.9697
2020-04-15,Tomato (Small),Tomate tercera,Plastic box (18 kg),Caja plástica (18 kg),5000.0,6000.0,5000.0,5166.67,8.333333333333334,10.0,8.333333333333334,8.611116666666668
2020-04-15,Grapes (from Peru),Uva globo de Perú,Box (8.2 kg),Caja (8.2 kg),15000.0,16000.0,15000.0,15200.0,25.0,26.666666666666668,25.0,25.333333333333332
2020-04-15,Green Beans,Vainica,Kilo,Kilo,500.0,600.0,600.0,572.73,0.8333333333333334,1.0,1.0,0.95455
2020-04-15,Yucca / Casava,Yuca parafinada,Kilo,Kilo,250.0,280.0,250.0,254.29,0.4166666666666667,0.4666666666666667,0.4166666666666667,0.4238166666666667
2020-04-15,Carrot (Premium),Zanahoria primera,Mesh (45 kg),Malla (45 kg),8000.0,10000.0,10000.0,9066.67,13.333333333333334,16.666666666666668,16.666666666666668,15.111116666666668
2020-04-16,Hall Avocado,Aguacate criollo,Unit,Unidad,300.0,600.0,400.0,411.11,0.5,1.0,0.6666666666666666,0.6851833333333334
2020-04-16,Garlic (from China),Ajo de China,Box (10 kg),Caja (10 kg),18000.0,20000.0,18000.0,18833.33,30.0,33.333333333333336,30.0,31.388883333333336
2020-04-16,Green celery,Apio verde (mata),Plant,Mata,700.0,1000.0,1000.0,916.67,1.1666666666666667,1.6666666666666667,1.6666666666666667,1.5277833333333333
2020-04-16,Kabocha Squash / Pumpkin,Ayote sazón,Kilo,Kilo,350.0,450.0,400.0,400.0,0.5833333333333334,0.75,0.6666666666666666,0.6666666666666666
2020-04-16,Creole Ripe Banana,Banano maduro criollo,Unit,Unidad,25.0,30.0,30.0,29.17,0.041666666666666664,0.05,0.05,0.04861666666666667
2020-04-16,Ripe Banana (Export Rejection),Banano maduro rechazo de exportación,Box,Caja,2200.0,2300.0,2300.0,2275.0,3.6666666666666665,3.8333333333333335,3.8333333333333335,3.7916666666666665
2020-04-16,Green Banana (Export Rejection),Banano verde rechazo de exportación,Box,Caja,2200.0,2300.0,2300.0,2266.67,3.6666666666666665,3.8333333333333335,3.8333333333333335,3.7777833333333333
2020-04-16,Broccoli,Brócoli,Kilo,Kilo,700.0,800.0,700.0,714.29,1.1666666666666667,1.3333333333333333,1.1666666666666667,1.1904833333333333
2020-04-16,Sweet Potato,Camote,Kilo,Kilo,400.0,500.0,450.0,454.55,0.6666666666666666,0.8333333333333334,0.75,0.7575833333333334
2020-04-16,Yellow Dried Onion (Big Package),Cebolla seca amarilla burra,Kilo,Kilo,380.0,400.0,380.0,384.44,0.6333333333333333,0.6666666666666666,0.6333333333333333,0.6407333333333334
2020-04-16,Yellow Dried Onion (Single),Cebolla seca amarilla suelta,Kilo,Kilo,350.0,400.0,380.0,383.75,0.5833333333333334,0.6666666666666666,0.6333333333333333,0.6395833333333333
2020-04-16,Yellow Braid Dried Onion,Cebolla seca amarilla trenza,Kilo,Kilo,350.0,400.0,380.0,381.43,0.5833333333333334,0.6666666666666666,0.6333333333333333,0.6357166666666667
2020-04-16,Purple Dried Onion,Cebolla seca morada,Kilo,Kilo,700.0,750.0,750.0,727.78,1.1666666666666667,1.25,1.25,1.2129666666666665
2020-04-16,Creole Tender Chayote,Chayote tierno criollo,Java,Java,12000.0,15000.0,14000.0,13777.78,20.0,25.0,23.333333333333332,22.962966666666667
2020-04-16,Quelite Tender Chayote,Chayote tierno quelite,Java,Java,10000.0,15000.0,13000.0,12416.67,16.666666666666668,25.0,21.666666666666668,20.69445
2020-04-16,Cauliflower,Coliflor,Unit,Unidad,600.0,700.0,600.0,614.29,1.0,1.1666666666666667,1.0,1.0238166666666666
2020-04-16,Coriander,Culantro castilla,Roll of 10 rolls,Rollo de 10 rollitos,700.0,800.0,700.0,714.29,1.1666666666666667,1.3333333333333333,1.1666666666666667,1.1904833333333333
2020-04-16,Elote Corn,Elote,Unit,Unidad,120.0,150.0,150.0,142.5,0.2,0.25,0.25,0.2375
2020-04-16,Ginger,Jenjibre,Kilo,Kilo,1800.0,2000.0,1800.0,1850.0,3.0,3.3333333333333335,3.0,3.0833333333333335
2020-04-16,American Lettuce,Lechuga Americana,Unit,Unidad,180.0,200.0,200.0,196.0,0.3,0.3333333333333333,0.3333333333333333,0.32666666666666666
2020-04-16,Lime Mandarin (Lemon),Limón mandarina,Unit,Unidad,110.0,130.0,120.0,120.0,0.18333333333333332,0.21666666666666667,0.2,0.2
2020-04-16,Lime,Limón mesino,Unit,Unidad,140.0,160.0,150.0,151.43,0.23333333333333334,0.26666666666666666,0.25,0.25238333333333335
2020-04-16,Large Cavallini Manga (Mango),Manga grande Cavallini,Plastic box (17.5 kg),Caja plástica (17.5 kg),4000.0,5000.0,5000.0,4750.0,6.666666666666667,8.333333333333334,8.333333333333334,7.916666666666667
2020-04-16,Haden Big Manga (Mango),Manga grande Haden,Plastic box (17.5 kg),Caja plástica (17.5 kg),3000.0,4000.0,4000.0,3833.33,5.0,6.666666666666667,6.666666666666667,6.388883333333333
2020-04-16,Large Keitt Manga (Mango),Manga grande Keitt,Plastic box (17.5 kg),Caja plástica (17.5 kg),3500.0,4000.0,4000.0,3857.14,5.833333333333333,6.666666666666667,6.666666666666667,6.428566666666667
2020-04-16,Tommy Large Manga (Mango),Manga grande Tommy,Plastic box (17.5 kg),Caja plástica (17.5 kg),4000.0,5000.0,5000.0,4800.0,6.666666666666667,8.333333333333334,8.333333333333334,8.0
2020-04-16,Irwin Small Manga (Mango),Manga pequeña Irwin,Plastic box (17.5 kg),Caja plástica (17.5 kg),3000.0,4000.0,3500.0,3428.57,5.0,6.666666666666667,5.833333333333333,5.714283333333333
2020-04-16,Blackberry Small Manga (Mango),Manga pequeña Mora,Plastic box (17.5 kg),Caja plástica (17.5 kg),4000.0,6000.0,5000.0,5000.0,6.666666666666667,10.0,8.333333333333334,8.333333333333334
2020-04-16,Cantaloupe Melon,Melón Cantaloupe,Kilo,Kilo,600.0,700.0,650.0,650.0,1.0,1.1666666666666667,1.0833333333333333,1.0833333333333333
2020-04-16,Caribbean Melon (Export Rejection),Melón Caribbean rechazo de exportación,Kilo,Kilo,200.0,250.0,250.0,238.89,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.39815
2020-04-16,Yam Root,Ñampí,Kilo,Kilo,600.0,700.0,700.0,675.0,1.0,1.1666666666666667,1.1666666666666667,1.125
